,Unnamed: 0,qt_title,qt_content,ans_content
797,797,아두이노 코드 오류 해결 부탁드립니다,"구매한 RC카에 있는 예제코드 그대로 사용하였는데 컴파일시 오류 뜨고 RC카 작동이 안 되네요
적외선 리모콘을 통해 RC카 조종하는 코드입니다 
뭐가 잘못된건지 알려주시면 감사하겠습니다
컴파일 하면

In file included from C:\Program Files (x86)\Arduino\libraries\IR_library\ir_Lego_PF.cpp:3:0:
C:\Program Files (x86)\Arduino\libraries\IR_library\ir_Lego_PF_BitStreamEncoder.h: In member function 'int LegoPfBitStreamEncoder::getRepeatStopPause() const':
C:\Program Files (x86)\Arduino\libraries\IR_library\ir_Lego_PF_BitStreamEncoder.h:107:38: warning: integer overflow in expression [-Woverflow]
       return STOP_PAUSE_DURATION + 5 * MAX_MESSAGE_LENGTH - messageLength;
                                    ~~^~~~~~~~~~~~~~~~~~~~
스케치는 프로그램 저장 공간 10766 바이트(33%)를 사용. 최대 32256 바이트.
전역 변수는 동적 메모리 690바이트(33%)를 사용, 1358바이트의 지역변수가 남음.  최대는 2048 바이트. 

라고 나옵니다..

코드는 아래에 적어놨습니다
#include <IRremote.h>
int RECV_PIN = A0;              // 적외선 수신센서 핀(아날로그 입력 A0)
IRrecv irrecv(RECV_PIN);        // 적외선 송수신 통신을 위한 객체
decode_results IR_Signal;       // 적외선 수신값 해석을 위한 객체

int RightMotor_E_pin = 5;       // 오른쪽 모터의 Enable & PWM
int LeftMotor_E_pin = 6;        // 왼쪽 모터의 Enable & PWM
int RightMotor_1_pin = 8;       // 오른쪽 모터 제어선 IN1
int RightMotor_2_pin = 9;       // 오른쪽 모터 제어선 IN2
int LeftMotor_3_pin = 10;       // 왼쪽 모터 제어선 IN3
int LeftMotor_4_pin = 11;       // 왼쪽 모터 제어선 IN4

int motor_s = 153;              // 최대 속도(0~255)의 60% 

int R_Motor = 0;
int L_Motor = 0;
int mode = 0;

void setup() {
  pinMode(RightMotor_E_pin, OUTPUT);        // 출력모드로 설정
  pinMode(RightMotor_1_pin, OUTPUT);
  pinMode(RightMotor_2_pin, OUTPUT);
  pinMode(LeftMotor_3_pin, OUTPUT);
  pinMode(LeftMotor_4_pin, OUTPUT);
  pinMode(LeftMotor_E_pin, OUTPUT);

  Serial.begin(9600);                       // PC와의 시리얼 통신 9600bps로 설정
  Serial.println(""Welcome Eduino!"");
    irrecv.enableIRIn(); // 적외선 통신 수신 시작
}

void loop() { 
  if(irrecv.decode(&IR_Signal)){      // 적외선(IR) 수신값이 있는지 판단.       

    Serial.print(""Input Signal : "");
    Serial.print(""HEX[ ""); Serial.print(IR_Signal.value, HEX); Serial.print("" ], "");
    Serial.print(""Int[ ""); Serial.print((String)IR_Signal.value); Serial.print("" ] || "");
        control_SmartCar((String)IR_Signal.value);

    if(mode == 0){
      motor_role(R_Motor, L_Motor, motor_s);
    }
    else if(mode == 1){
      Right_role(R_Motor, L_Motor, motor_s);
    }
    else if(mode == 2){
      Left_role(R_Motor, L_Motor, motor_s);
    }
    else{
      motor_role(R_Motor, L_Motor, 0);
    }
        irrecv.resume();  // 다음 적외선 값 수신   
  } 
}

void control_SmartCar(String Remote_Val){ 
  if( Remote_Val == ""16754775"" ){      // ""+"" 버튼, 명령 : 속도 증가
    motor_s = motor_s + 20;
    motor_s = min(motor_s, 255);
    Serial.print(""Speed Up : ""); 
  }
    else if( Remote_Val == ""16769055"" ){ // ""-"" 버튼, 명령 : 속도 감소
    motor_s = motor_s - 20;
    motor_s = max(motor_s, 50);
    Serial.print(""Speed Down : "");
  }
    else if(Remote_Val == ""16718055"" ){  // ""2"" 버튼, 명령 : 전진
    R_Motor = HIGH; L_Motor = HIGH; mode = 0;
    Serial.print(""Forward : "");
  }  
    else if( Remote_Val == ""16716015"" ){ // ""4"" 버튼, 명령 : 좌회전
    mode = 2;
    Serial.print(""Turn Left : ""); 
  }
    else if( Remote_Val == ""16734885"" ){ // ""6"" 버튼, 명령 : 우회전
    mode = 1;
    Serial.print(""Turn Right : ""); 
  }
    else if( Remote_Val == ""16730805"" ){ // ""8"" 버튼, 명령 : 후진
    R_Motor = LOW; L_Motor = LOW; mode = 0;
    Serial.print(""Backward : ""); 
  }

  else if( Remote_Val == ""16726215"" ){ // ""5"" 버튼, 명령 : 정지
    mode = 3;
    Serial.print(""Stop : "");  
  }
    else{
    Serial.print(""Not Defined : "");  // 지정하지 않은 주소입력.
  }
    Serial.print(""R_Motor[ "");Serial.print(R_Motor);Serial.print("" ], "");
  Serial.print(""L_Motor[ "");Serial.print(L_Motor);Serial.print("" ], "");
  Serial.print(""motor_s[ "");Serial.print(motor_s);Serial.print("" ], "");
  Serial.print(""Mode[ "");Serial.print(mode);Serial.println("" ]"");
}

void motor_role(int R_motor, int L_motor, int Speed){
   digitalWrite(RightMotor_1_pin, R_motor);
   digitalWrite(RightMotor_2_pin, !R_motor);
   digitalWrite(LeftMotor_3_pin, L_motor);
   digitalWrite(LeftMotor_4_pin, !L_motor);
      analogWrite(RightMotor_E_pin, Speed);  // 우측 모터 속도값
   analogWrite(LeftMotor_E_pin, Speed);   // 좌측 모터 속도값  
}

void Right_role(int R_motor, int L_motor, int Speed){
   digitalWrite(RightMotor_1_pin, R_motor);
   digitalWrite(RightMotor_2_pin, !R_motor);
   digitalWrite(LeftMotor_3_pin, L_motor);
   digitalWrite(LeftMotor_4_pin, !L_motor);
      analogWrite(RightMotor_E_pin, max(Speed*0.4,50));  // 우측 모터 속도값
   analogWrite(LeftMotor_E_pin, min(Speed*1.4,255));   // 좌측 모터 속도값
}

void Left_role(int R_motor, int L_motor, int Speed){
   digitalWrite(RightMotor_1_pin, R_motor);
   digitalWrite(RightMotor_2_pin, !R_motor);
   digitalWrite(LeftMotor_3_pin, L_motor);
   digitalWrite(LeftMotor_4_pin, !L_motor);
      analogWrite(RightMotor_E_pin, min(Speed*1.4,255));  // 우측 모터 속도값
   analogWrite(LeftMotor_E_pin, max(Speed*0.2,50));   // 좌측 모터 속도값   
}",https://github.com/Seeed-Studio/Seeed_Arduino_IRSendRev/blob/master/src/ir_Lego_PF_BitStreamEncoder.hir_Lego_PF_BitStreamEncoder.h오류가 발생한 STOP_PAUSE_DURATION  선언은 위 헤더파일에 보입니다.리모콘 라이브러리가 예제소스와 맞는지 체크하세요
798,798,아두이노 코드 컴파일 했는데 이렇게 나오는데 무슨 뜻인가요?,"아두이노 코드 컴파일 했는데 이렇게 나오는데 무슨 뜻인가요?
 업로드 완료됐다고는 뜨는데오류났다는 건가요?
사진은 클릭하시면 크게 나옵니다",정수형 오버플로우 라네요.참조 영역을 벗어났나봅니다.
799,799,급함!)아두이노 키트 하드웨어 설계 및 코딩 질문,"안녕하세요!

고등학교 1학년이고 아두이노를 배우고 있는 학생입니다

학교에서 프로젝트 제작 중에 어려운 점이 있어 질문 드립니다

아두이노 키트 구성품을 최대한 활용해서 프로젝트를 만들려고 하는데,

하드웨어 설계도 어렵고, 코딩도 잘 모르겠어서 도움 요청합니당 ㅠㅠ

초음파 센서가 직선방향만 측정할 수 있는데 이러한 초음파 센서를 회전시켜서

넓은 범위를 측정하고 싶습니다

좌우로는 120도를 위아래로는 60도를 동시에 회전할 수 있게 설계하고 싶습니다.(방공레이더처럼요…)ㅇ

최대한 아두이노 키트 구성품으로 제작하고 싶습니다

이러한 장치 3개를 만들어서 하나의 장치라도 초음파 센서가 감지하면 알람이 뜨게 코딩을 짜고 싶습니다…

고수님들 제발 도와주세요 ㅠㅠ",말씀하신것을 종합해보면초음파센서로 라이더를 만들고 싶은데그게 좌우 상하 로 특정 각도로 움직여야 한다는 말씀이신것 같습니다초음파 센서로 거리측정은 아실 거 같고상하 좌우 로 회전하는 것은 서보모터 2개를 연결해서 사용하시면 충분히 가능하실 것 같습니다서보모터 하나는 그냥 세워서 회전하게 해주시고 그 위에 초음파센서를 누워서 붙이시면 상하 움직임도 할 수 있을 것 같습니다그리고 그 초음파 센서의 움직이는 부위에 초음파 센서를 연결하시면 됩니다
800,800,아두이노로 차량을 만들 건데 같은 dc 모터 2개로 이륜 바퀴를 할때와 무한 궤도로 할 때의 미는 힘과 속도 차이를 알고 싶어요.,"제가 학교 프로젝트에서 아두이노로 자동차 비슷한 걸 만들려고 하는데 dc 모터 두 개로 이륜 바퀴를 사용할 때와 무한 궤도를 사용할 때의 (다른 물건을 미는 힘과 속도 등) 차이점을 알고 싶습니다.
dc 모터는 100rpm 토크 1.5  다른 걸로 교체는 못해요.","바퀴를 사용하는게 더 간편하고 효율적입니다.무한궤도는 특수 목적으로 쓰이는 것입니다.보통 험지에서 운용하는걸 목적으로 할 때 사용되는거죠.궤도가 회전하면서 자체적으로 마찰력이 발생하게 되고,특히 궤도의 형태가 엉성할수록 그 마찰력이 커집니다.하지만 바퀴를 사용하면 이런점이 전혀 발생하지 않죠.무한궤도는 특수목적으로 사용하며 정밀하게 부품이 만들어지지 않는다면훨씬 더 토크가 강한 모터를 써야 합니다."
801,801,아두이노 코드좀 알려주세요,"근접센서(TCRT5000)를 이용하여
그 위에서 푸쉬업을 하면
자동으로 횟수를 측정하여 LCD에 표시해주는 아두이노 프로그램 코드를 알려주세요","https://diyver.tistory.com/104푸쉬업 할 때 센서 값이 얼마나 뜨는지 체크하세요만약 푸쉬다운 했을 때 700 정도, 푸쉬업 때 600 정도가 나온다면650 정도를 체크기준으로 if문을 작성합니다.650을 기준으로 약간의 여유를 더 줘서 625~675를 벗어나는 것을 체크하도록 만들었습니다.시리얼 모니터로 푸쉬업이 제대로 측정되는지 확인하시고여기에 LCD만 추가하면 되겠죠https://kocoafab.cc/tutorial/view/727"
802,802,아두이노 jst 부품,이 부품 정확한 이름이 무엇인가요?? 그 점퍼선 케이스 있는 걸로요 ㅠㅠ,jst 커넥터는 맞아보이는데 피치 값이 제시되어야 할 것 같습니다. (핀과 핀 사이 거리 )대략 JST-PH 2.0mm 로 추정되어 보입니다.http://www.vctec.co.kr/product/jst-ph-6%ED%95%80-%EC%BB%A4%EB%84%A5%ED%84%B0-%EC%99%80%EC%9D%B4%EC%96%B4jst-ph20-6pin-wire-cable/2656/category/81/display/1/http://item.gmarket.co.kr/DetailView/Item.asp?goodscode=2509693851&GoodsSale=Y&jaehuid=200001169&NaPm=ct%3Dl7u4qvi8%7Cci%3De3f564f09c3fe6e57cbff172c0b25839d9e21f52%7Ctr%3Dslsl%7Csn%3D24%7Chk%3D00a960753d6a7755d17899cc5dffa5ba9a99a398
803,803,날씨 읽어주는 아두이노 인터넷 연결,제가 날씨 읽어주는 아두이노를 만드려고 하는데 인터넷에 검색해보면 wifi에 연결해서 하는 방법밖에 안 나오더라구요 wifi에 연결하지 않고 핸드폰에 블루투스 연결을 해서는 안 될까요? 할 수 있다면 방법 알려주세요! 자세히 설명해주시면 1대1 질문해서 내공 1000점 더 드릴게용,핸드폰으로도 가능은 하겠지만결국 핸드폰에서 날씨데이터를 가져오는 앱을 만드셔야 합니다그렇게 가져온 데이터를 이용해서 아두이노에서는 그에 맞는 음성만 출력 하면 될 것 같네요
804,804,아두이노 질문이요!,"제가 아두이노 2개를 써보려고 하는데요

아두이노 1에다가 스위치로 digitalRead2번 핀 연결 해준다음 3번핀에 digitalWrite로 디지털신호 출력을 넣었습니다 그리고 아두이노 2로 아두이노 1에서 보낸 디지털 신호로 모터를 구동시키려고 하는데 혹시 코딩 어떤식으로 해야하는지 알수있을까요??",1번 아두이노에서 3번 핀으로 digitalWrite로 디지털 출력을 하니까1번 아두이노의 3번핀과 2번 아두이노의 digitalRead와 연결을 해서2번 아두이노의 digitalRead에서 1번 아두이노가 Write한 값을 받으면모터를 구동시키면 될 거 같습니다
805,805,아두이노 센서로 사물을 구분하는 법,"안녕하세요 아두이노 초보입니다.

준비된 5개정도의 사물이 있고,
각 사물을 센서에 접촉했을 때
사물별로 각기 다른 이벤트를 PC에서 재생하는
프로젝트를 기획하고 있는데요.

저는 사물 구분을 위해
컬러센서를 사용하고
사물의 접촉 부위에 각각 다른 색지를 붙여서
인식된 컬러별로 이벤트를 지정하여
실행되게끔 하는걸 생각중인데,

괜찮은 방법일지 자문을 구하고자 질문 올립니다!
혹시나 더 좋은 방법이 있을까요?
만약 컬러센서가 가장 최선의 방법이라 생각되시면,
컬러센서 이용시 유의사항이나 팁을 전수해주시면 감사하겠습니다!!!

감사합니다","""각 사물을 센서에 접촉"" 을 비전형태가 되었든 컬러인지가 되었든영상처리를 전제한 인식 방식이기 때문에, 상황에 따라 주변 광량 등의 이유로 인식률에 문제가 있을 수 있습니다.센서와 물체의 접촉을 허락하는 동시에,물체의 표면에 별도 부착이 허락되는 상황이라면,색지를 붙여 색채 검출 또는 오브젝트 디텍션을 진행하시기 보다차라리 nfc 태그 스티커 ( 소형은 10mm 지름 형태로도 나옴 ) 을 제품 표면에 붙여,리더기를 인근에 인식하였을 때 이벤트 처리가 가능하게끔 처리하시는 것도좋은 방법으로 보입니다.아두이노 개발 의뢰 / 라즈베리파이 회로설계 / 프로그래밍 / PCB 제작 등 전자 회로 개발 전문blog.naver.com/123gtf방법은 문제가 없을것 같습니다.다만 컬러센서의 경우 조명이 큰 영향을 미치기 때문에 조명에 신경을 써야할듯 합니다.조명의 밝기, 색상, 각도 에 따라서 색상이 달라질수 있습니다.또한 물체와 센서간의 거리도 중요합니다.컬러센서중에서 조명용 자체 LED를 가진제품도 있으시 한번 확인해 보세요.이 외에 허스키 렌즈라는게 있습니다.가격이 좀 부담이 될수도 있기는 한데.이 제품이 색을 구분하거나 혹은 특별한 코드를 구분합니다.(물체도 구분을 하지만 정해진 몇가지만 구분을 합니다.)색지를 붙여서 사용하시거나 혹은 코드를 프린트해서 붙여서 사용해도 됩니다.간단하게 큰 비용을 들이지 않고 프로젝트를 하신다면 컬러센서로 하시는게 좋은 방법일듯 합니다.컬러센서의 경우는주변 빛의 영향을 많이 받다보니완전 밀착해서 사용해야 하는 편입니다.그것이 가능하다면 괜찮은 방법이구요.아니면 RFID와 같은것을 사용하시면 좋을 것 같습니다.물론 RFID 역시 1cm 이하로 접촉을 해야 하지만주변 환경에 의한 영향은 없으니 괜찮은 방법이기도 합니다.그리고, 컬러센서는 명확히 RGB값을 가져 온다기 보다는대략의 값이 나오기 때문에 여러 색을 사용하기 힘들 수도 있지만RFID는 리더기가 코드를 바로 읽어 버리니많은 수량의 물체를 쉽게 인식 할 수 있습니다."
806,806,아두이노 센서로 사물을 구분하는 법,"안녕하세요 아두이노 초보입니다.

준비된 5개정도의 사물이 있고,
각 사물을 센서에 접촉했을 때
사물별로 각기 다른 이벤트를 PC에서 재생하는
프로젝트를 기획하고 있는데요.

저는 사물 구분을 위해
컬러센서를 사용하고
사물의 접촉 부위에 각각 다른 색지를 붙여서
인식된 컬러별로 이벤트를 지정하여
실행되게끔 하는걸 생각중인데,

괜찮은 방법일지 자문을 구하고자 질문 올립니다!
혹시나 더 좋은 방법이 있을까요?
만약 컬러센서가 가장 최선의 방법이라 생각되시면,
컬러센서 이용시 유의사항이나 팁을 전수해주시면 감사하겠습니다!!!

감사합니다","""각 사물을 센서에 접촉"" 을 비전형태가 되었든 컬러인지가 되었든영상처리를 전제한 인식 방식이기 때문에, 상황에 따라 주변 광량 등의 이유로 인식률에 문제가 있을 수 있습니다.센서와 물체의 접촉을 허락하는 동시에,물체의 표면에 별도 부착이 허락되는 상황이라면,색지를 붙여 색채 검출 또는 오브젝트 디텍션을 진행하시기 보다차라리 nfc 태그 스티커 ( 소형은 10mm 지름 형태로도 나옴 ) 을 제품 표면에 붙여,리더기를 인근에 인식하였을 때 이벤트 처리가 가능하게끔 처리하시는 것도좋은 방법으로 보입니다.아두이노 개발 의뢰 / 라즈베리파이 회로설계 / 프로그래밍 / PCB 제작 등 전자 회로 개발 전문blog.naver.com/123gtf방법은 문제가 없을것 같습니다.다만 컬러센서의 경우 조명이 큰 영향을 미치기 때문에 조명에 신경을 써야할듯 합니다.조명의 밝기, 색상, 각도 에 따라서 색상이 달라질수 있습니다.또한 물체와 센서간의 거리도 중요합니다.컬러센서중에서 조명용 자체 LED를 가진제품도 있으시 한번 확인해 보세요.이 외에 허스키 렌즈라는게 있습니다.가격이 좀 부담이 될수도 있기는 한데.이 제품이 색을 구분하거나 혹은 특별한 코드를 구분합니다.(물체도 구분을 하지만 정해진 몇가지만 구분을 합니다.)색지를 붙여서 사용하시거나 혹은 코드를 프린트해서 붙여서 사용해도 됩니다.간단하게 큰 비용을 들이지 않고 프로젝트를 하신다면 컬러센서로 하시는게 좋은 방법일듯 합니다.컬러센서의 경우는주변 빛의 영향을 많이 받다보니완전 밀착해서 사용해야 하는 편입니다.그것이 가능하다면 괜찮은 방법이구요.아니면 RFID와 같은것을 사용하시면 좋을 것 같습니다.물론 RFID 역시 1cm 이하로 접촉을 해야 하지만주변 환경에 의한 영향은 없으니 괜찮은 방법이기도 합니다.그리고, 컬러센서는 명확히 RGB값을 가져 온다기 보다는대략의 값이 나오기 때문에 여러 색을 사용하기 힘들 수도 있지만RFID는 리더기가 코드를 바로 읽어 버리니많은 수량의 물체를 쉽게 인식 할 수 있습니다."
